@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Rainews24 e Sky confermano: morto l'operaio di Bondeno #terremoto :( support people dead working_man laborer profession employee line_worker Bondeno_(Gonzaga) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","4","4","0","68","10","1","1"
"è crollato il campanile di tutti i paesi limitrofi compreso il mio #terremoto change dilapidate tower bell_tower administrative_division country region Administrative_divisions_of_Germany Federal_republic Federated_state geography neighboring include embrace geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","1","78","12","1","1"
"Terremoto in Abruzzo: 179 mortie 34 dispersi. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature laggard straggler","4","0","0","45","7","0","1"
"Terremoto in Abruzzo: il numero dei morti sale a 92 e ci sono ancora molti dispersi! Chi vuole dare anche un min.. http://tinyurl.com/dxgrz7 geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature definite_quantity number Mathematical_object change death biology faith being property process_(computing) event_(philosophy) philosophy move rise laggard straggler consent allow communicate give Egyptian_deity Min deity God","6","4","2","140","26","0","1"
"Terremoto: 179 morti e 34 dispersi: E' di 179 morti, di cui 40 da identificare, il nuovo bilancio delle vittime .. http://tinyurl.com/c3bdx2 geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change death biology faith being property process_(computing) event_(philosophy) philosophy laggard straggler change death biology faith being property process_(computing) event_(philosophy) philosophy new record balance_sheet document document document document process_(computing) unfortunate victim","7","1","1","140","24","0","1"
"Sisma Abruzzo;Il dolore di Onna, paese al suolo: 38 morti e oltre: Vigili del fuoco di Roma al lavoro nel centro.. http://tinyurl.com/cv8tn2 Italian_region Abruzzi_e_Molise Geographical_feature somaesthesia pain sense perception emotion symptom feeling Frazione Onna_(L'Aquila) administrative_division country region Administrative_divisions_of_Germany Federal_republic Federated_state geography earth soil Granular_material change death biology faith being property process_(computing) event_(philosophy) philosophy police Vigiles firefighter department_of_local_government fire_department organization combustion fire oxidation national_capital Rome City capital provincial_capital comune Trabajo_(economía) labour occupation employment sociology economics economic_system concept Värde point midpoint Point_(geometry)","11","2","0","140","26","0","1"
"Accidenti che scossa, purtroppo ci sono tre morti e danni. attribute Accident_(philosophy) reflex shock unfortunately change death biology faith being property process_(computing) event_(philosophy) philosophy change damage","3","2","2","58","10","0","1"
"Dopo il #terremoto anche le piogge.. poveretti, che grande danno! geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography water rain precipitation weather big change damage","4","1","1","65","10","1","1"
"#terremoto sky informa: un disperso alla ceramica crollata.. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography inform advise laggard straggler clay pottery ceramic_ware raw_material art matter material","1","4","0","60","8","1","1"
"6 morti e 50 feriti per il terremoto ... change death biology faith being property process_(computing) event_(philosophy) philosophy people wounded geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","0","0","40","8","0","1"
"Terremoto - 10.000 sfollati trasferiti in alberghi costa abruzzese http://tinyurl.com/dzfrez geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography refugee displaced_person legal_entity building hotel house architectural_structure trade tourism necessitate cost","4","1","0","92","13","0","1"
"Terremoto: 3 morti accertati nel Ferrarese (fonte Skytg24) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography change death biology faith being property process_(computing) event_(philosophy) philosophy inspiration seed Virtual_channel Sky_TG24","6","1","0","58","8","0","1"
"Terremoto: Berlusconi, 1500 feriti http://tinyurl.com/dng44l geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography human Silvio_Berlusconi politician magnate victim casualty","3","1","0","60","8","0","1"
"Non ho capito, a quanti morti siamo? 6? #terremoto understand change death biology faith being property process_(computing) event_(philosophy) philosophy geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","3","0","50","9","1","1"
"[TERREMOTO] [ L'Aquila ] [Abruzzo] : Che riposino in Pace: elenco provvisorio dei 287 morti al 09/04/2009.http://www.regione.abruzzo.it geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography bird_of_prey eagle Common_name name Italian_region Abruzzi_e_Molise Geographical_feature sleeping forty_winks sleep idiom order peace state listing short_list candidate impermanent change death biology faith being property process_(computing) event_(philosophy) philosophy","6","1","1","135","22","0","1"
"Una preghiera per tutte le vittime ed i feriti del #Terremoto in #Emilia request prayer invocation unfortunate victim geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2012_Northern_Italy_earthquakes Historical_region Emilia_(region_of_Italy)","6","1","0","72","13","2","1"
"Terremoto è crollata là torre del cartello a Poggio geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography there structure tower architectural_structure Structure consortium cartel trust_fund company association agreement market_economy empire hill hillock","3","2","0","53","8","0","1"
"TERREMOTO :  Ci sono morti e feriti . L' intensita del sisma è stata di 6 gradi geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Personaggi_secondari_de_I_Griffin geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography status social_status","5","3","1","80","14","0","1"
"Ha tracimato il Torbella, acqua ai primi piani. Polcevera lì lì per. #allertameteoLIG #AlluvioneGenova run_out overrun liquid water binary_compound material ingredient chemical_compound chemical_substance structure storey building river Polcevera there there","6","3","0","104","14","2","1"
"@catepol: si si! solo una crepa al primo piano... re: http://ff.im/1Wwqe crack fault geomorphology Discontinuity_(geotechnical_engineering) fracture Separation_(aeronautics) percussion_instrument piano stringed_instrument keyboard_instrument musical_instrument Music_venue solfa_syllable re note","5","0","2","72","14","0","1"
"Domani sul Tg farà più notizia la partita che i morti delle marche. Vergogne italiane. #allertameteoMAR day morrow news television_news television_program broadcasting information execute more info news broadcasting communication change death biology faith being property process_(computing) event_(philosophy) philosophy name brand symbol Marketing_strategy dishonour shame emotion affect Italian","6","2","0","105","16","1","1"
"#terremoto è crollato parzialmente il municipio geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography drop slump part government_building town_hall building administrative_building","1","2","0","48","5","1","1"
"Moltissime macchine allagate, anche qua sotto. Cassonetti andati chissà dove. Zona Gavette, of course #AlluvioneGenova device machine container Dumpster litter-basket perhaps region area physical_quantity definite_integral quantity Containerization Lunch_box","6","2","0","119","15","1","1"
"@hero27 Oggi mi domando come un dormitorio per studenti possa crollare all'Aquila, dopo un terremoto. E uccidere delle persone. day today control dominate building dormitory living_quarters house house home assimilator student enrollee person be_able_to drop slump person genius intellect psychology reason philosophy human intelligence Inteligencja_(psychologia) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography kill being person causal_agency subjectivism subject","4","3","1","127","20","0","1"
"Confermata la morte dell'anziano disperso nella piena del fiume Misa a Borgo Bicchia di #Senigallia. #alluvione change death biology faith being property process_(computing) event_(philosophy) philosophy aged laggard straggler stream river stream river river Misa_(river_in_Italy) residential_area suburb settlement comune Senigallia town sediment alluvion Legal_term soil","7","3","0","111","17","2","1"
"Ecco i ragazzi che mi piacciono ..insieme a spalare via il fango dalla loro città #Genoa #Sampdoria #AlluvioneGenova http://t.co/FGXq1LqTZQ album Ecco male boy male person child human like enjoy soil mud mixture settlement City settlement association_football_club U.C._Sampdoria","7","5","2","140","22","3","1"
"quattro morti e almeno cinquanta feriti. dio mio, aiutali tu. #terremoto change death biology faith being property process_(computing) event_(philosophy) philosophy at_any_rate 50 people wounded geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","1","1","72","11","1","1"
